row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-018477,douyin,train,18477,weixue0806,美容护肤,防晒是哪个,1,该用户是在询问直播间正在介绍的防晒产品的具体名称或款式。,26404,"[""小号哪个是你"", ""洗面奶哪个好用?"", ""毛孔粗大,黑头多用什么药"", ""小号是哪个"", ""小号是那个""]",structured_v2,ba9955a9b62557e3074031c88585ea86bde323255849318a16a1d1b78889ec74,937cad35f43a217dec3ec025d729dc4ad3b95657b675c771e4514d3c95a9fd1c,对象：防晒；言语行为：询问；原句证据：防晒是哪个,对象：防晒；言语行为：询问；原句证据：防晒是哪个,防晒,询问,防晒是哪个,True,,False,0.6966876999940723,0.6966896999801975,248,21,692572000,15327400,1,
douyin-train-018505,douyin,train,18505,weixue0806,美容护肤,口红有吗?,1,该用户是在询问直播间是否有口红产品可供购买或介绍。,26446,"[""美瞳有么"", ""妆前甘油几号链接啊"", ""洗面奶能用多久"", ""你皮肤为啥那么好"", ""美瞳是哪个[比心][比心][比心][比心]""]",structured_v2,fdea419c8585461d6383aadd8e13ac25cf2cf831f8bd83a156bac312eda91129,0ee69bf1dbd930ff48f3190bd65012286ee2f8a24904deeb49a3c715f6072bc3,对象：口红；言语行为：询问；原句证据：口红有吗?,对象：口红；言语行为：询问；原句证据：口红有吗?,口红,询问,口红有吗?,True,,False,0.8616871000267565,0.8616886000090744,260,24,844702000,25813100,1,
douyin-train-018593,douyin,train,18593,weixue0806,美容护肤,姐姐不理我还是买了眼油唉我有点太爱了,0,该用户想表达的含义是：尽管主播没有回应自己，但还是因为对产品的喜爱而购买了眼油。,26582,"[""衣服什么牌子的?"", ""防晒霜涂了是透明的还是会变白?"", ""胶原蛋白面膜胶原蛋白面膜"", ""背景音乐音乐"", ""洗面奶孕妇孕妇孕妇可以用吗""]",structured_v2,94a038de0bc3f3400c1d1ed54e18552db8ea8968d937c5e1aebbaa3a054d1094,864396920de98e2f5532c1beb9ec38c65c02daf0353fee2db79bda97aea6608d,对象：眼油；言语行为：表达喜爱；原句证据：我有点太爱了,对象：眼油；言语行为：表达喜爱；原句证据：我有点太爱了,眼油,表达喜爱,我有点太爱了,True,,False,0.8823333000182174,0.8823349000012968,262,25,879027900,32183600,1,
douyin-train-018594,douyin,train,18594,weixue0806,美容护肤,油霜怎么用[看],1,该用户可能是在询问油霜的使用方法，同时表现出对产品的兴趣和进一步了解的意愿。,26583,"[""防晒霜涂了是透明的还是会变白?"", ""胶原蛋白面膜胶原蛋白面膜"", ""背景音乐音乐"", ""洗面奶孕妇孕妇孕妇可以用吗"", ""姐姐不理我还是买了眼油唉我有点太爱了""]",structured_v2,a20017f6b1996831e83aa31561ec07fa7d6a31b9a78456100516e33d5f3bcc86,efd7b147f84843ab4beca5e550b52142ddb40580428c8c00e0c77501fdedb557,对象：油霜；言语行为：询问使用方法；原句证据：油霜怎么用,对象：油霜；言语行为：询问使用方法；原句证据：油霜怎么用,油霜,询问使用方法,油霜怎么用,True,,False,0.9001923000032548,0.9001939999870956,264,25,897102900,36363900,1,
douyin-train-018620,douyin,train,18620,weixue0806,美容护肤,贴的睫毛还是种的,0,该用户是在询问主播展示的睫毛是通过粘贴假睫毛还是嫁接技术实现的，表现出对美容细节的关注和潜在的购买意向。,26622,"[""2号面膜几片"", ""素颜滴素颜滴还会有吗"", ""我刚刚买了"", ""干敏肌推荐那款面膜"", ""油霜我也买了怎么用""]",structured_v2,bc5551ca276b7a19ec959637a3d19936998bae6d2e149f51c9904350bd0e4059,aa1fdedc4159487ea9eab76dbb1d8475cec8cff7b5082f3660fbfb862042e876,对象：睫毛；言语行为：询问；原句证据：贴的睫毛还是种的,对象：睫毛；言语行为：询问；原句证据：贴的睫毛还是种的,睫毛,询问,贴的睫毛还是种的,True,,False,0.8612470999942161,0.8612490000086837,253,24,858722600,30753000,1,
douyin-train-018634,douyin,train,18634,weixue0806,美容护肤,"泪沟比较深,用什么",1,该用户想询问针对泪沟问题的产品推荐，表达了对改善这一肌肤问题的潜在购买兴趣。,26646,"[""香水留香多久?"", ""美女姐姐用的什么粉底"", ""唇釉外边现在好多盗版"", ""想要个乳液"", ""超级喜欢你对人""]",structured_v2,93373c397cf51c30eb516607e49606b7f878d9ac5717abb08b6dc0cb4ddd12bd,9d239dda2c94c3a1412e34a2c23069c36725b24de60ef595a82943a0e9cedb73,"对象：泪沟；言语行为：询问；原句证据：泪沟比较深,用什么","对象：泪沟；言语行为：询问；原句证据：泪沟比较深,用什么",泪沟,询问,"泪沟比较深,用什么",True,,False,0.940955700003542,0.9409574999881443,252,26,938039300,16816100,1,
douyin-train-018929,douyin,train,18929,weixue0806,美容护肤,眼油适合多少岁用,1,该用户想询问眼油产品的适用年龄范围，以判断自己是否适合使用。,27066,"[""没有面膜了吗"", ""有眼下纹怎么办"", ""一生可做热玛吉次数是有限的"", ""祛斑有推荐的吗祛斑有推荐的吗祛斑有推荐的吗祛斑有推荐的吗"", ""吃的是什么呀""]",structured_v2,171acee72f5898c0d4dee310fdb617a0ae337294d2a6b8eb3ae380e5f1e46e19,26560d3cfa4e243829a48bc72788164a4eac5c3cfecfa33b0c61512f5e47d665,对象：眼油；言语行为：询问；原句证据：眼油适合多少岁用,对象：眼油；言语行为：询问；原句证据：眼油适合多少岁用,眼油,询问,眼油适合多少岁用,True,,False,0.8917648000060581,0.8917672999959905,264,25,887105200,29739800,1,
douyin-train-018941,douyin,train,18941,weixue0806,美容护肤,和八号有什么区别,1,该用户想询问当前产品与直播间提到的8号产品在功能或效果上的具体差异。,27088,"[""这个和8号的有什么区别"", ""你吃的是什么"", ""为啥吃辣椒"", ""多大年龄做眼部热玛吉?"", ""嘴唇上的小毛毛怎么去掉[捂脸]""]",structured_v2,27e40cacbf4009527ec89c0f8c104fdecbd06c24e26817955f4e0302c0f0935c,2f0b33200732d3b94a950327e26976356aca767c61c96cfbd2e8286c35fc59e2,对象：产品；言语行为：询问；原句证据：和八号有什么区别,对象：产品；言语行为：询问；原句证据：和八号有什么区别,产品,询问,和八号有什么区别,True,,False,0.8211932000122033,0.8211948000243865,254,23,815659600,43601900,1,
douyin-train-018979,douyin,train,18979,weixue0806,美容护肤,"雪姐,有没有美容仪器推荐",1,"该用户希望通过主播推荐适合自己需求的美容仪器产品。  （解析：结合前文弹幕多为护肤美妆产品咨询的语境，用户使用""推荐""一词表明其主动寻求购买建议，且""美容仪器""属于功能性产品的明确指向，透露出潜在购买意向而非单纯闲聊。）",27138,"[""你今天不做清明吗[笑哭]"", ""你吃的辣椒"", ""彩椒上链接[鼓掌][鼓掌][鼓掌]"", ""油霜有?"", ""茶香少女""]",structured_v2,c236e2f4dcbf5fa25dd4cad8372d5d96dcefa9e412bf1a43b0afb4fbf7a4b10b,129d22107ee5e12a49654051c5a4287f739433e0e19d926146fc57a720e768dc,"对象：雪姐；言语行为：询问；原句证据：雪姐,有没有美容仪器推荐","对象：雪姐；言语行为：询问；原句证据：雪姐,有没有美容仪器推荐",雪姐,询问,"雪姐,有没有美容仪器推荐",True,,False,0.8843265000032261,0.8843282000161707,254,26,881327000,17449400,1,
douyin-train-018982,douyin,train,18982,weixue0806,美容护肤,掉头发用什么,1,该用户可能是在询问针对脱发问题的产品推荐或解决方案。,27145,"[""油霜,油买了亲"", ""看你吃彩椒买了好几箱"", ""姐姐你的衣服在哪儿买的"", ""美妞,去痘印的"", ""你在吃什么?""]",structured_v2,6dbce6ba4a7acfc14c9654ae5d68534b753e61a8410674ab7820c67d6c309b74,34afb77ef0705b813367227817a19cd01ac5d6b29ff1e4c3de43a731daa8c7e2,对象：未指明；言语行为：询问；原句证据：掉头发用什么,对象：未指明；言语行为：询问；原句证据：掉头发用什么,未指明,询问,掉头发用什么,True,,False,0.8404875000123866,0.8404898000007961,250,24,837344600,22101600,1,
douyin-train-019013,douyin,train,19013,weixue0806,美容护肤,彩椒抗氧化是么,0,该用户是在询问彩椒是否具有抗氧化的功效，可能对产品的健康功效感兴趣并考虑购买。,27186,"[""介绍霜"", ""一直推的那个面膜"", ""白月光怎么用"", ""睫毛是怎麽弄的"", ""脸上斑""]",structured_v2,a8ec434458df37915d74fef8e2c9f9ac04adca3ac6a99ebcfeb4d13e4d276f6c,64ba8220bca02cd7894f4f99d50fbf6854d3b02c1e1947c6b5acd38c43347e18,对象：产品；言语行为：询问；原句证据：彩椒抗氧化是么,对象：产品；言语行为：询问；原句证据：彩椒抗氧化是么,产品,询问,彩椒抗氧化是么,True,,False,0.8399369000107981,0.8399389999976847,241,23,836761500,30815300,1,
douyin-train-019052,douyin,train,19052,weixue0806,美容护肤,干敏皮面霜用那个,1,该用户想询问适合干性敏感肌肤使用的面霜产品推荐。,27248,"[""祛斑有招吗"", ""水光霜什么时候有"", ""你真讨厌"", ""黑眼圈讲讲"", ""素颜霜有吗""]",structured_v2,c713e5718d11fc8dac0ba4c47cc551deb4bc32e35671007088ada4327258ecc7,ebcc6baf6aaf150cf05995fc1bf5c7cad4fac6a9535d301b2416adc4aa2855a5,对象：面霜；言语行为：询问；原句证据：干敏皮面霜用那个,对象：面霜；言语行为：询问；原句证据：干敏皮面霜用那个,面霜,询问,干敏皮面霜用那个,True,,False,0.8502238999935798,0.8502258000080474,246,26,846284000,28119900,1,
douyin-train-019071,douyin,train,19071,weixue0806,美容护肤,哪家Y美靠谱雪,0,该用户是在询问哪家医美机构做雪肤项目比较可靠。,27270,"[""上面膜吧"", ""介绍下面膜"", ""有防晒嘛"", ""一号有用吗"", ""第一次来,姐姐可以看看面膜吗""]",structured_v2,e2979ac7b06acc75add162b3cace7fc5f07566e77a38b4e383550f9b09fd8388,0491f34c3f8e53c400d6bf43568ca42c32da7545d8c294bffbb8a81cc2de9e00,对象：Y美；言语行为：询问；原句证据：哪家Y美靠谱雪,对象：Y美；言语行为：询问；原句证据：哪家Y美靠谱雪,Y美,询问,哪家Y美靠谱雪,True,,False,0.834031899983529,0.8340339999995194,242,24,830879300,23126800,1,
douyin-train-019114,douyin,train,19114,weixue0806,美容护肤,头发什么颜色呀,0,该用户可能是在询问主播或产品展示中模特的发色细节，暗示对染发产品或发型相关商品的潜在兴趣。,27335,"[""水光面膜没有了吗"", ""面膜效果都不错,用完了至少20盒"", ""修复面膜有吗"", ""防晒前推荐用啥"", ""面模没有了吗""]",structured_v2,03c62296798543651b70edd90bf96343ba294db8beda4d15a020416117f00aa9,fbbfcb219f3ec267cba94b9efcc419102c5489bf3d14e07118e250b4e2859837,对象：头发；言语行为：询问；原句证据：头发什么颜色呀,对象：头发；言语行为：询问；原句证据：头发什么颜色呀,头发,询问,头发什么颜色呀,True,,False,0.7937682000047062,0.7937703000206966,250,22,790962100,29230400,1,
douyin-train-019122,douyin,train,19122,weixue0806,美容护肤,有眼部细纹是买那个眼油吗?,1,该用户是在询问针对眼部细纹问题是否应该购买直播间推荐的某款眼部护理油产品。,27347,"[""雪姐胶原蛋白面膜用完要洗脸吗"", ""雪姐你长斑吗"", ""有斑的话用那个"", ""想全身白"", ""美白产品有效果吗?""]",structured_v2,102f63e96979a803054f183b0ebaabb17fbd93d6e559de1f63f5f9011c148ab2,9c2d8e6017ec4d78e6f42d0d842a8823ed6612e6343f8acc0b591133d7090826,对象：眼油；言语行为：询问；原句证据：有眼部细纹是买那个眼油吗?,对象：眼油；言语行为：询问；原句证据：有眼部细纹是买那个眼油吗?,眼油,询问,有眼部细纹是买那个眼油吗?,True,,False,1.0680430999782402,1.0680451999942306,257,30,1065224400,33172700,1,
douyin-train-019138,douyin,train,19138,weixue0806,美容护肤,几号亲,0,该用户可能是想询问主播提到的某个产品（如项链、面膜等）的具体型号或款式编号。,27373,"[""祛斑精华有推荐?"", ""好多人要面霜"", ""睫毛怎么保养的"", ""我吃过冲动消费的亏,用不完,还会过期"", ""啊啊啊能告诉我项链是哪家的吗""]",structured_v2,086ab6197297abf1894e1f8478b28a4f4d8e256083d5d06210dd3e6e7b88a10d,de587567753c423c72657fb17d8cbc9d6a5fc0a47d78eebac8b5366b53ec710e,对象：主播；言语行为：称呼；原句证据：几号亲,对象：主播；言语行为：称呼；原句证据：几号亲,主播,称呼,几号亲,True,,False,0.786623399995733,0.7866253000102006,256,21,783097900,29806800,1,
douyin-train-019204,douyin,train,19204,weixue0806,美容护肤,面霜面霜面霜面霜面霜面霜面霜,1,该用户可能是急切询问或强调对“面霜”产品的兴趣或需求，希望主播重点介绍或上架该商品。,27470,"[""要防晒霜[比心][比心]"", ""耳环是哪家的?"", ""韩束给你打了多少钱?"", ""那些东西有用几个医生早就回家种地了"", ""有保湿成分吗""]",structured_v2,0bee2ffc709f2ddca854a119b13512852b3f40dffd1c93d5ad1ffcb7a4f6aa64,d3899a67bef4742151819345f5592f68ee5754dbc4b97a3a0fe56f0d476e2958,对象：面霜；言语行为：重复强调；原句证据：面霜面霜面霜面霜面霜面霜面霜,对象：面霜；言语行为：重复强调；原句证据：面霜面霜面霜面霜面霜面霜面霜,面霜,重复强调,面霜面霜面霜面霜面霜面霜面霜,True,,False,1.2266764999949373,1.2266785000101663,264,34,1220832300,32325700,1,
douyin-train-019271,douyin,train,19271,weixue0806,美容护肤,"油痘肌,水乳有推荐吗",1,该用户想表达的含义是：作为油痘肌肤质，希望主播能推荐适合的水乳产品。,27564,"[""晒斑能去吗"", ""这个和6号有什么区别吗?"", ""我敷脖子可以吗"", ""做过祛斑的也可以用么"", ""买了,期待[爱心]""]",structured_v2,27f3f87e3ff21eb82213f3d87fc8cbe5bb3e45396f16652caf268a169452e7d4,9b492b6b16f6a036ceab4d68ac6c418169aa97bc7fef9ab50e7a778ac89f40c3,"对象：油痘肌；言语行为：询问推荐；原句证据：油痘肌,水乳有推荐吗","对象：油痘肌；言语行为：询问推荐；原句证据：油痘肌,水乳有推荐吗",油痘肌,询问推荐,"油痘肌,水乳有推荐吗",True,,False,1.0697712000110187,1.0697731999971438,254,30,1067748200,28892200,1,
douyin-train-019282,douyin,train,19282,weixue0806,美容护肤,胶原蛋白面膜是哪种?,1,该用户想询问当前直播中提到的胶原蛋白面膜具体是哪一款产品。,27579,"[""美白面膜后需要洗脸吗"", ""新疆可以包邮吗"", ""痘肌能用吗?"", ""拍了,化妆卡粉起皮敷了有用吗"", ""姐姐,困不困""]",structured_v2,0575e27630213be3d777eecdef2d3415e04eed4eeaa743e1b29cac1e69714476,64d68ed9ef9b4e9ede358506e6bad8b328b9674e60e640964ef24ea522b01012,对象：胶原蛋白面膜；言语行为：询问；原句证据：胶原蛋白面膜是哪种?,对象：胶原蛋白面膜；言语行为：询问；原句证据：胶原蛋白面膜是哪种?,胶原蛋白面膜,询问,胶原蛋白面膜是哪种?,True,,False,0.9509186999930535,0.9509206999791786,256,28,947321900,24503500,1,
douyin-train-019329,douyin,train,19329,weixue0806,美容护肤,明天发温州后天能到吗,0,该用户是在询问商品（可能是面膜或其他护肤品）的发货时效，关心若明天从温州发货，后天是否能收到货。,27653,"[""贴面膜后要洗脸吗???贴面膜后要洗脸吗???贴面膜后要洗脸吗???"", ""姐姐推荐一个面膜"", ""停用会不会斑更严重"", ""什么口红可以推荐一下吗"", ""买了,怎么用姐""]",structured_v2,16aca15ce1b0e0fde9f725c508d090e56aeb9387990ca8d9cb62deaa690dc115,e3f05901a9117143c7e62294e4267a82145563a7ce9d975ab96227c7a4a3250b,对象：物流信息；言语行为：询问；原句证据：明天发温州后天能到吗,对象：物流信息；言语行为：询问；原句证据：明天发温州后天能到吗,物流信息,询问,明天发温州后天能到吗,True,,False,0.9908250000153203,0.9908272000029683,268,27,986085400,39927800,1,
douyin-train-019353,douyin,train,19353,weixue0806,美容护肤,油用了闷痘痘怎么回事儿?,0,该用户可能是担心护肤品中的油性成分会导致皮肤闷痘，想咨询产品的适用性或寻求解决方案。,27687,"[""身体美白怎么弄"", ""贴面膜后要洗脸吗???"", ""这个跟大师面膜有什么区别"", ""油霜油霜油霜油霜油霜油霜油霜油霜油霜油霜油霜"", ""你的嘴会哭吗[捂脸]?""]",structured_v2,70facb1a86eb6e51fe8d5a327e0c6aef43aefe39cd2c618f4d9c6b24e6a3d41f,aabaf522ae10640c09366c45151813282282ea2feea494280e19a0084d302733,对象：油；言语行为：询问；原句证据：油用了闷痘痘怎么回事儿?,对象：油；言语行为：询问；原句证据：油用了闷痘痘怎么回事儿?,油,询问,油用了闷痘痘怎么回事儿?,True,,False,0.9114187000086531,0.9114205999940168,271,25,908528700,33967400,1,
douyin-train-019429,douyin,train,19429,weixue0806,美容护肤,你是卖彩椒吗?天天吃,0,该用户可能在询问主播是否售卖彩椒，并暗示自己经常食用这类产品，有潜在的购买需求。,27793,"[""怎么瘦的?"", ""我试着走你走过的路,我发现我放弃了[捂脸]"", ""推荐防晒"", ""不能紧致吗?"", ""这么用呀""]",structured_v2,e5a7c02b02f1194c5d2ae2b502044a88c470d2567c60185de01a5c8483aec716,573facf3faf8e8add856a58287b1968e346d916630b4ddea0bb166b0ad0afbca,对象：主播；言语行为：询问；原句证据：你是卖彩椒吗?,对象：主播；言语行为：询问；原句证据：你是卖彩椒吗?,主播,询问,你是卖彩椒吗?,True,,False,0.8080442000064068,0.8080459000193514,251,24,805156200,30792900,1,
douyin-train-019434,douyin,train,19434,weixue0806,美容护肤,微笑唇都哭不了[捂脸],0,该用户是在调侃主播的“微笑唇”妆容效果过于持久，连假装哭泣时都无法改变唇形，以此表达对产品效果的惊叹或幽默吐槽。,27802,"[""雪啊你真是我的神[比心]"", ""推荐干皮用的水乳推荐干皮用的水乳"", ""好潇洒"", ""哈哈哈哈哈很对"", ""吃彩椒有什么用""]",structured_v2,2c2398bce37619251edce81f3badf7cbd7eefdfb113f67108b849f2b00fefd69,c324152345660b2c2242adf6802197cb7a34fffc801050bb9ef15c802a3ae5af,对象：弹幕用户；言语行为：表达情绪；原句证据：微笑唇都哭不了[捂脸],对象：弹幕用户；言语行为：表达情绪；原句证据：微笑唇都哭不了[捂脸],弹幕用户,表达情绪,微笑唇都哭不了[捂脸],True,,False,1.0427310999948531,1.0427331000100821,259,30,1039530900,31302000,1,
douyin-train-019474,douyin,train,19474,weixue0806,美容护肤,我超喜欢helloKitty,0,该用户想表达的含义是：对helloKitty相关产品有强烈兴趣并希望了解购买信息。  （结合前文有人询问helloKitty衣服同款的语境，该弹幕属于对IP联名商品的主动兴趣表达，潜在动机可能是寻求商品链接或款式推荐。）,27860,"[""我的也是显示5片"", ""面霜买什么?"", ""你吃的那能买吗[捂脸][爱心]"", ""自己买了"", ""那怎么搞""]",structured_v2,0f1358f92a39994cb9b2bc8dccd1f992100e8e2fde1095a08827124b7fe9a9df,93f1e0e6f310135415c43fe0f38939fc7b800688d028e7be52ee7e9f7d054560,对象：helloKitty；言语行为：表达喜好；原句证据：我超喜欢helloKitty,对象：helloKitty；言语行为：表达喜好；原句证据：我超喜欢helloKitty,helloKitty,表达喜好,我超喜欢helloKitty,True,,False,0.9353423999855295,0.9353440999984741,248,27,932566600,33748500,1,
douyin-train-019500,douyin,train,19500,weixue0806,美容护肤,面霜和经霜推荐下,1,该用户想表达的含义是：希望主播推荐适合自己肤质的面霜和眼霜产品。,27898,"[""怎么是5片"", ""爱张闭口粉刺和痘痘用啥呀"", ""姐,四号咋样"", ""雪姐救救我脸上暗黄要怎么改善"", ""我也是咋回事""]",structured_v2,48649d667724e8fa3e5de1d82a4b52ce5bee79233440662f66111295decfcd19,6f51ca164030f2656deb7789ee2e7626b772d0861a7c2626b56fb52de068253c,对象：产品；言语行为：推荐；原句证据：面霜和经霜推荐下,对象：产品；言语行为：推荐；原句证据：面霜和经霜推荐下,产品,推荐,面霜和经霜推荐下,True,,False,0.8973987999779638,0.8974004999909084,260,25,892332700,27746500,1,
douyin-train-019510,douyin,train,19510,weixue0806,美容护肤,这岁数这状态绝了,0,该用户是在惊叹主播展示的产品效果或状态非常出色，隐含对产品的认可和潜在购买兴趣。,27914,"[""沐浴露推荐味道"", ""孕妇能用吗孕妇能用吗孕妇能用吗孕妇能用吗"", ""精华液一起用吗"", ""我拍了,订单显示5片"", ""已经买了咋办""]",structured_v2,40b7453f7cf25b69fa4a2a3a2a6212a8374ea82a1001dff4520f28c38abf5f8e,774e072cd698a7112c719fd8336754a8e786b6b3401cc4b55c1798b960d704fd,对象：未指明；言语行为：感叹；原句证据：这岁数这状态绝了,对象：未指明；言语行为：感叹；原句证据：这岁数这状态绝了,未指明,感叹,这岁数这状态绝了,True,,False,0.943684600002598,0.9436865999887232,261,27,940696400,20707100,1,
douyin-train-019515,douyin,train,19515,weixue0806,美容护肤,油哺乳期可以用吗,1,该用户是在询问这款精华油产品是否适合哺乳期的妈妈使用。,27921,"[""油敷面膜讲一下[比心][比心]"", ""和其它面膜交替用可以吗"", ""哪个美白效果最好啊"", ""补水面膜哪款雪拍了我要睡觉了[看][看][看]"", ""粉底有没有推荐的??""]",structured_v2,f6d924c7d96d06ba90f0e3c8ff220a82f76fe01a2f284382d19fd998aa16f4c6,1ee74b8564c3b89e50ba56c0b1138de28870ebf7aff857fa9d0a949c543c954a,对象：油敷面膜；言语行为：询问；原句证据：油哺乳期可以用吗,对象：油敷面膜；言语行为：询问；原句证据：油哺乳期可以用吗,油敷面膜,询问,油哺乳期可以用吗,True,,False,0.8942758999764919,0.8942775999894366,267,25,886395400,42700700,1,
douyin-train-019644,douyin,train,19644,weixue0806,美容护肤,姐姐干皮妆前乳,1,该用户可能在询问主播推荐适合干性皮肤使用的妆前乳产品。,28100,"[""确认下下我拍的对不对"", ""没看到院线脱皮的那款面膜[捂脸]"", ""怎么去斑"", ""请问你的唇釉什么颜色"", ""哪个祛斑""]",structured_v2,eff96977e7659ad281bd735c1051ae29183b38d960251e8a986a42aca3daa7d6,bf30fce6936c5330a4a970f0c65be3ad8c4d8f53b14b03f54dc03c9082b5e9f8,对象：妆前乳；言语行为：询问；原句证据：姐姐干皮妆前乳,对象：妆前乳；言语行为：询问；原句证据：姐姐干皮妆前乳,妆前乳,询问,姐姐干皮妆前乳,True,,False,0.9205814999877475,0.9205833000014536,255,26,916907500,26906400,1,
douyin-train-019668,douyin,train,19668,weixue0806,美容护肤,眼睫毛可以推荐一下吗姐姐[比心][比心][比心][比心][比心][比心][比心][比心],1,该用户想表达的含义是：希望主播推荐一款适合自己使用的睫毛产品。,28131,"[""这个美白面膜和油怎么用啊"", ""小气泡洗面奶"", ""沐浴露推荐什么味道"", ""14号是几盒"", ""极光四季精华面霜还有吗?""]",structured_v2,3efdb318af6ac6273294b4be93528fbe4ffb8f5e4fedb9da5980c982cfda3343,c4947f1efc3df7bfd79c3f1f816e89eecb72db1aad69e9eadefd9f017263f87f,对象：眼睫毛；言语行为：推荐；原句证据：眼睫毛可以推荐一下吗姐姐,对象：眼睫毛；言语行为：推荐；原句证据：眼睫毛可以推荐一下吗姐姐,眼睫毛,推荐,眼睫毛可以推荐一下吗姐姐,True,,False,0.9449539000052027,0.9449557000189088,281,26,939054600,35176000,1,
douyin-train-019699,douyin,train,19699,weixue0806,美容护肤,发晒防晒,0,该用户想表达的含义是：催促主播尽快上架或介绍防晒产品。,28179,"[""我在等"", ""这个美白面膜和油怎么一起用啊"", ""沐浴露沐浴乳沐浴乳沐浴露沐浴乳沐浴露沐浴乳沐浴露沐浴乳沐浴露沐浴乳沐浴露沐浴乳"", ""是5片"", ""不出门在家需要防晒吗""]",structured_v2,42af68e854a2fd9ebef99f783e72ba1e8e1812e0e89677dfaca8f8ebcbb9ea75,f6063ac44685818c841c437f6b3d09f0a6fff161e0e250c3e63703f176fc4cd3,对象：防晒；言语行为：发晒；原句证据：发晒防晒,对象：防晒；言语行为：发晒；原句证据：发晒防晒,防晒,发晒,发晒防晒,True,,False,0.8345254000159912,0.8345272000005934,266,22,831616700,33726300,1,
douyin-train-019791,douyin,train,19791,weixue0806,美容护肤,眼袋怎么办呀,0,该用户想询问直播间是否有针对改善眼袋问题的产品或解决方案。,28318,"[""kk勒"", ""2号链接可以讲一下吗?"", ""5号链接看看吧"", ""敷了完要洗吗"", ""怎么用啊啊啊啊啊啊啊啊""]",structured_v2,c4465888fc595a908d4d098b0c84211328f7e8b338cb87f82caa4eb2e0669cde,5108fb19b114f80769f57f8063d5c79db13e4873fc21e504a858023edbd506b5,对象：眼袋；言语行为：询问；原句证据：眼袋怎么办呀,对象：眼袋；言语行为：询问；原句证据：眼袋怎么办呀,眼袋,询问,眼袋怎么办呀,True,,False,0.7406962999957614,0.7406981000094675,250,21,738345200,16402600,1,
douyin-train-019906,douyin,train,19906,weixue0806,美容护肤,精华怎么用啊.......????????,1,该用户可能是在询问某款精华产品的具体使用方法，表现出对产品的兴趣和潜在的购买意向。,28479,"[""有人用过吗?面膜效果好吗"", ""拍好了"", ""面膜收缩毛孔的有没有"", ""姐姐,法令纹用哪种啊"", ""皮肤干爱冒油""]",structured_v2,759a70f8efbf130b00400ba10a750167be99f54ebf3190e5432b679fe9ce754f,a0f3105e4db0e9d40c51fc766b36ac22291a96c1debdee87647bc57f3c06ed48,对象：精华；言语行为：询问使用方法；原句证据：精华怎么用啊.......????????,对象：精华；言语行为：询问使用方法；原句证据：精华怎么用啊.......????????,精华,询问使用方法,精华怎么用啊.......????????,True,,False,0.898512000014307,0.8985138999996707,251,28,894835400,15655800,1,
douyin-train-019908,douyin,train,19908,weixue0806,美容护肤,补水面膜拍哪款,1,该用户想询问主播推荐哪一款补水面膜产品适合购买。,28483,"[""皮肤干爱冒油"", ""精华怎么用啊.......????????"", ""BE油还上不"", ""防晒上一下[比心][比心][比心][比心][比心]"", ""6号链接面膜是不是不用洗""]",structured_v2,a837cf69a2a110c12107f1611706a93c18a6380a065cbf866dd9d74131eb8396,fd42cb9203866d9d618c53ca16377569ae40976bd0c99d69ddff870e133f4d4f,对象：面膜；言语行为：询问；原句证据：补水面膜拍哪款,对象：面膜；言语行为：询问；原句证据：补水面膜拍哪款,面膜,询问,补水面膜拍哪款,True,,False,0.8136856000055559,0.8136876000207849,264,23,810257200,31669900,1,
douyin-train-019916,douyin,train,19916,weixue0806,美容护肤,美白祛斑面膜怎么用,1,该用户想表达的含义是：询问美白祛斑面膜的使用方法，可能对产品功效感兴趣并考虑购买。,28497,"[""这个貔貅什么牌子的"", ""需要胶原灌注面膜"", ""在喝奶盖四季春吗[看][看][看][看][看]"", ""祛斑的有不"", ""油霜!!""]",structured_v2,e803050ac94ccb4c15cabfdf8d4b990140606058ce9c5e3a6df21d1ea65d5b00,cc72a1a16ef264163401e9baacbe4ddab6854d82a5e0b526d3f8ef46231e84ee,对象：美白祛斑面膜；言语行为：询问使用方法；原句证据：美白祛斑面膜怎么用,对象：美白祛斑面膜；言语行为：询问使用方法；原句证据：美白祛斑面膜怎么用,美白祛斑面膜,询问使用方法,美白祛斑面膜怎么用,True,,False,0.9593177000060678,0.95931949999067,257,27,955724100,34999600,1,
